time,y,x,spatial_ref,ndvi
2020-06-24 10:16:38,1181505.0,2580015.0,2056,0.4263767
2020-07-01 10:22:28,1181505.0,2580015.0,2056,0.4001053
2020-07-10 10:16:21,1181505.0,2580015.0,2056,0.38362882
2020-07-10 10:16:45,1181505.0,2580015.0,2056,0.3797107
2020-07-26 10:16:26,1181505.0,2580015.0,2056,
2020-07-26 10:16:49,1181505.0,2580015.0,2056,
2020-08-02 10:22:38,1181505.0,2580015.0,2056,0.2969147
2020-08-11 10:16:29,1181505.0,2580015.0,2056,0.37970036
2020-08-11 10:16:52,1181505.0,2580015.0,2056,0.38545254
2020-08-18 10:22:43,1181505.0,2580015.0,2056,0.35521394
2020-08-27 10:16:37,1181505.0,2580015.0,2056,
2020-08-27 10:17:01,1181505.0,2580015.0,2056,
2020-09-03 10:22:51,1181505.0,2580015.0,2056,
2020-09-12 10:16:44,1181505.0,2580015.0,2056,0.34131834
2020-09-12 10:17:08,1181505.0,2580015.0,2056,0.35142267
2020-09-28 10:16:48,1181505.0,2580015.0,2056,
2020-09-28 10:17:12,1181505.0,2580015.0,2056,
2020-10-14 10:16:50,1181505.0,2580015.0,2056,
2020-10-14 10:17:14,1181505.0,2580015.0,2056,0.24052641
2020-10-30 10:16:49,1181505.0,2580015.0,2056,0.20953599
2020-10-30 10:17:13,1181505.0,2580015.0,2056,0.22911727
2020-11-15 10:16:47,1181505.0,2580015.0,2056,0.16971073
2020-11-15 10:17:11,1181505.0,2580015.0,2056,0.17589642
2020-11-22 10:23:00,1181505.0,2580015.0,2056,0.16851132
2020-12-17 10:16:51,1181505.0,2580015.0,2056,
2020-12-17 10:17:14,1181505.0,2580015.0,2056,
2021-01-09 10:22:54,1181505.0,2580015.0,2056,
2021-01-18 10:17:03,1181505.0,2580015.0,2056,0.2520079
2021-02-19 10:16:33,1181505.0,2580015.0,2056,0.16833183
2021-02-19 10:16:57,1181505.0,2580015.0,2056,0.16974726
2021-02-26 10:22:41,1181505.0,2580015.0,2056,0.16828349
2021-03-07 10:16:26,1181505.0,2580015.0,2056,0.11907473
2021-03-07 10:16:50,1181505.0,2580015.0,2056,0.12347888
2021-03-23 10:16:19,1181505.0,2580015.0,2056,0.17605634
2021-03-23 10:16:42,1181505.0,2580015.0,2056,0.18154311
2021-03-30 10:22:28,1181505.0,2580015.0,2056,0.17965753
